stat,_id,reading,ts,user
footprint.alldrive,54881b5d88f66338f74c3f9a,1.80397638285,1418206045.34,978ea1a2-3063-3736-a83c-58e54c0d1385
footprint.mean,54881b5d88f66338f74c3f9b,25.2572977164,1418206045.34,978ea1a2-3063-3736-a83c-58e54c0d1385
footprint.mean.no_air,54881b5d88f66338f74c3f9c,10.5908904878,1418206045.34,978ea1a2-3063-3736-a83c-58e54c0d1385
game.score.pct_classified,54881b6488f66338f74c3f9d,0,1418206052.86,ce7297b5-a9db-375a-b05b-ca98246f456c
game.score.mine_minus_optimal,54881b6488f66338f74c3f9e,0,1418206052.87,ce7297b5-a9db-375a-b05b-ca98246f456c
game.score.all_drive_minus_mine,54881b6488f66338f74c3f9f,0,1418206052.87,ce7297b5-a9db-375a-b05b-ca98246f456c
game.score.sb375_daily_goal,54881b6488f66338f74c3fa0,1.0,1418206052.87,ce7297b5-a9db-375a-b05b-ca98246f456c
game.score,54881b6488f66338f74c3fa1,20.0,1418206052.87,ce7297b5-a9db-375a-b05b-ca98246f456c
footprint.my_carbon,54881b6c88f66338f74c3fa2,0.0,1418206060.22,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.my_carbon.no_air,54881b6c88f66338f74c3fa3,0.0,1418206060.22,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.optimal,54881b6c88f66338f74c3fa4,0.0,1418206060.22,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.optimal.no_air,54881b6c88f66338f74c3fa5,0.0,1418206060.22,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.alldrive,54881b6c88f66338f74c3fa6,0.0,1418206060.22,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.mean,54881b6c88f66338f74c3fa7,25.2572977164,1418206060.22,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.mean.no_air,54881b6c88f66338f74c3fa8,10.5908904878,1418206060.22,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.my_carbon,54881b7388f66338f74c3fa9,0.0,1418206067.55,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.my_carbon.no_air,54881b7388f66338f74c3faa,0.0,1418206067.55,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.optimal,54881b7388f66338f74c3fab,0.0,1418206067.55,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.optimal.no_air,54881b7388f66338f74c3fac,0.0,1418206067.55,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.alldrive,54881b7388f66338f74c3fad,0.478768178993,1418206067.55,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.mean,54881b7388f66338f74c3fae,25.2572977164,1418206067.55,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.mean.no_air,54881b7388f66338f74c3faf,10.5908904878,1418206067.55,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.my_carbon,54881b7a88f66338f74c3fb0,0.0,1418206074.89,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.my_carbon.no_air,54881b7a88f66338f74c3fb1,0.0,1418206074.89,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.optimal,54881b7a88f66338f74c3fb2,0.0,1418206074.89,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.optimal.no_air,54881b7a88f66338f74c3fb3,0.0,1418206074.89,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.alldrive,54881b7a88f66338f74c3fb4,0.0,1418206074.89,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.mean,54881b7a88f66338f74c3fb5,25.2572977164,1418206074.89,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.mean.no_air,54881b7a88f66338f74c3fb6,10.5908904878,1418206074.89,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
view.choice,5488d17388f66329cf7cb14d,game,1418252659.7,428ad63d-023d-3a67-80d9-2214f04f89c4
view.choice,5488d18d88f66329cf7cb153,data,1418252685.41,428ad63d-023d-3a67-80d9-2214f04f89c4
view.choice,5488d23f88f66329cf7cb158,game,1418252863.67,428ad63d-023d-3a67-80d9-2214f04f89c4
view.choice,5488d26988f66329cf7cb162,data,1418252905.4,428ad63d-023d-3a67-80d9-2214f04f89c4
view.choice,5488e07088f66329cf7cb1ae,game,1418256496.14,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
view.choice,5488e07488f66329cf7cb1b4,data,1418256500.61,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
view.choice,5489282088f66329cf7cb3be,game,1418274848.41,428ad63d-023d-3a67-80d9-2214f04f89c4
view.choice,5489282e88f66329cf7cb3c0,game,1418274862.6,428ad63d-023d-3a67-80d9-2214f04f89c4
view.choice,5489282e88f66329cf7cb3c2,data,1418274862.96,428ad63d-023d-3a67-80d9-2214f04f89c4
view.choice,548930e688f66329cf7cb3df,game,1418277094.13,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
footprint.my_carbon,54896b2988f6637d811428c0,0.0,1418292009.73,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.my_carbon.no_air,54896b2988f6637d811428c1,0.0,1418292009.73,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.optimal,54896b2988f6637d811428c2,0.0,1418292009.73,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.optimal.no_air,54896b2988f6637d811428c3,0.0,1418292009.73,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.alldrive,54896b2988f6637d811428c4,0.0,1418292009.73,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.mean,54896b2988f6637d811428c5,24.0854610783,1418292009.73,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.mean.no_air,54896b2988f6637d811428c6,9.78571403045,1418292009.73,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.my_carbon,54896b3188f6637d811428c7,0.0,1418292017.2,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.my_carbon.no_air,54896b3188f6637d811428c8,0.0,1418292017.2,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.optimal,54896b3188f6637d811428c9,0.0,1418292017.2,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.optimal.no_air,54896b3188f6637d811428ca,0.0,1418292017.2,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.alldrive,54896b3188f6637d811428cb,0.0,1418292017.2,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.mean,54896b3188f6637d811428cc,24.0854610783,1418292017.2,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.mean.no_air,54896b3188f6637d811428cd,9.78571403045,1418292017.2,3c001bfa-8c2a-3077-8181-51c0d45f6540
game.score.pct_classified,54896b3888f6637d811428ce,0,1418292024.85,951779de-a10c-3373-b186-c1c9b14b5e38
game.score.mine_minus_optimal,54896b3888f6637d811428cf,0,1418292024.85,951779de-a10c-3373-b186-c1c9b14b5e38
game.score.all_drive_minus_mine,54896b3888f6637d811428d0,0,1418292024.85,951779de-a10c-3373-b186-c1c9b14b5e38
game.score.sb375_daily_goal,54896b3888f6637d811428d1,1.0,1418292024.85,951779de-a10c-3373-b186-c1c9b14b5e38
game.score,54896b3888f6637d811428d2,151.0,1418292024.85,951779de-a10c-3373-b186-c1c9b14b5e38
footprint.my_carbon,54896b4088f6637d811428d3,2.45149720323,1418292032.32,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.my_carbon.no_air,54896b4088f6637d811428d4,2.45149720323,1418292032.32,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.optimal,54896b4088f6637d811428d5,0.575614667495,1418292032.32,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.optimal.no_air,54896b4088f6637d811428d6,0.575614667495,1418292032.32,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.alldrive,54896b4088f6637d811428d7,5.5689844624,1418292032.32,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.mean,54896b4088f6637d811428d8,24.0854610783,1418292032.32,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.mean.no_air,54896b4088f6637d811428d9,9.78571403045,1418292032.32,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.my_carbon,54896b4788f6637d811428da,0.0,1418292039.8,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.my_carbon.no_air,54896b4788f6637d811428db,0.0,1418292039.8,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.optimal,54896b4788f6637d811428dc,0.0,1418292039.8,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.optimal.no_air,54896b4788f6637d811428dd,0.0,1418292039.8,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.alldrive,54896b4788f6637d811428de,0.0,1418292039.8,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.mean,54896b4788f6637d811428df,24.0854610783,1418292039.8,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.mean.no_air,54896b4788f6637d811428e0,9.78571403045,1418292039.8,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.my_carbon,54896b4f88f6637d811428e1,0.0,1418292047.27,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.my_carbon.no_air,54896b4f88f6637d811428e2,0.0,1418292047.27,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.optimal,54896b4f88f6637d811428e3,0.0,1418292047.27,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.optimal.no_air,54896b4f88f6637d811428e4,0.0,1418292047.27,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.alldrive,54896b4f88f6637d811428e5,0.0,1418292047.27,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.mean,54896b4f88f6637d811428e6,24.0854610783,1418292047.27,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.mean.no_air,54896b4f88f6637d811428e7,9.78571403045,1418292047.27,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.my_carbon,54896b5688f6637d811428e8,0.0,1418292054.72,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.my_carbon.no_air,54896b5688f6637d811428e9,0.0,1418292054.72,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.optimal,54896b5688f6637d811428ea,0.0,1418292054.72,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.optimal.no_air,54896b5688f6637d811428eb,0.0,1418292054.72,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.alldrive,54896b5688f6637d811428ec,0.0,1418292054.72,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.mean,54896b5688f6637d811428ed,24.0854610783,1418292054.72,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.mean.no_air,54896b5688f6637d811428ee,9.78571403045,1418292054.72,527e98f8-710d-3719-93f2-ab140d1439ba
game.score.pct_classified,54896b5e88f6637d811428ef,1.0,1418292062.38,89e30222-b446-30ad-852c-b305ddafe70d
game.score.mine_minus_optimal,54896b5e88f6637d811428f0,0,1418292062.38,89e30222-b446-30ad-852c-b305ddafe70d
game.score.all_drive_minus_mine,54896b5e88f6637d811428f1,1.0,1418292062.38,89e30222-b446-30ad-852c-b305ddafe70d
game.score.sb375_daily_goal,54896b5e88f6637d811428f2,1.0,1418292062.38,89e30222-b446-30ad-852c-b305ddafe70d
game.score,54896b5e88f6637d811428f3,163.877830259,1418292062.38,89e30222-b446-30ad-852c-b305ddafe70d
footprint.my_carbon,54896b6588f6637d811428f4,18.2633474208,1418292069.85,89e30222-b446-30ad-852c-b305ddafe70d
footprint.my_carbon.no_air,54896b6588f6637d811428f5,18.2633474208,1418292069.85,89e30222-b446-30ad-852c-b305ddafe70d
footprint.optimal,54896b6588f6637d811428f6,10.4176134245,1418292069.85,89e30222-b446-30ad-852c-b305ddafe70d
footprint.optimal.no_air,54896b6588f6637d811428f7,10.4176134245,1418292069.85,89e30222-b446-30ad-852c-b305ddafe70d
footprint.alldrive,54896b6588f6637d811428f8,43.3814766936,1418292069.85,89e30222-b446-30ad-852c-b305ddafe70d
footprint.mean,54896b6588f6637d811428f9,24.0854610783,1418292069.85,89e30222-b446-30ad-852c-b305ddafe70d
footprint.mean.no_air,54896b6588f6637d811428fa,9.78571403045,1418292069.85,89e30222-b446-30ad-852c-b305ddafe70d
footprint.my_carbon,54896b6d88f6637d811428fb,0.0,1418292077.3,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.my_carbon.no_air,54896b6d88f6637d811428fc,0.0,1418292077.3,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.optimal,54896b6d88f6637d811428fd,0.0,1418292077.3,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.optimal.no_air,54896b6d88f6637d811428fe,0.0,1418292077.3,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.alldrive,54896b6d88f6637d811428ff,0.0,1418292077.3,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.mean,54896b6d88f6637d81142900,24.0854610783,1418292077.3,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.mean.no_air,54896b6d88f6637d81142901,9.78571403045,1418292077.3,993f14f0-79f0-33fa-bdbc-049b88056fbf
game.score.pct_classified,54896b7488f6637d81142902,1.0,1418292084.95,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score.mine_minus_optimal,54896b7488f6637d81142903,1.90217391304,1418292084.96,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score.all_drive_minus_mine,54896b7488f6637d81142904,0.290224179111,1418292084.96,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score.sb375_daily_goal,54896b7488f6637d81142905,-0.26808015225,1418292084.96,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score,54896b7488f6637d81142906,22.2282699245,1418292084.96,f4254389-3592-3cd5-b206-462fb6eaa7b5
footprint.my_carbon,54896b7c88f6637d81142907,0.0,1418292092.4,01477d94-e0bb-3903-a428-338551801391
footprint.my_carbon.no_air,54896b7c88f6637d81142908,0.0,1418292092.4,01477d94-e0bb-3903-a428-338551801391
footprint.optimal,54896b7c88f6637d81142909,0.0,1418292092.4,01477d94-e0bb-3903-a428-338551801391
footprint.optimal.no_air,54896b7c88f6637d8114290a,0.0,1418292092.4,01477d94-e0bb-3903-a428-338551801391
footprint.alldrive,54896b7c88f6637d8114290b,0.0,1418292092.4,01477d94-e0bb-3903-a428-338551801391
footprint.mean,54896b7c88f6637d8114290c,24.0854610783,1418292092.4,01477d94-e0bb-3903-a428-338551801391
footprint.mean.no_air,54896b7c88f6637d8114290d,9.78571403045,1418292092.4,01477d94-e0bb-3903-a428-338551801391
footprint.my_carbon,54896b8388f6637d8114290e,0.0,1418292099.84,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.my_carbon.no_air,54896b8388f6637d8114290f,0.0,1418292099.84,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.optimal,54896b8388f6637d81142910,0.0,1418292099.84,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.optimal.no_air,54896b8388f6637d81142911,0.0,1418292099.84,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.alldrive,54896b8388f6637d81142912,0.0,1418292099.84,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.mean,54896b8388f6637d81142913,24.0854610783,1418292099.84,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.mean.no_air,54896b8388f6637d81142914,9.78571403045,1418292099.84,cb8009c5-267c-37c4-b55b-4889e02c431e
game.score.pct_classified,54896b8b88f6637d81142915,1.0,1418292107.47,b0d937d0-70ef-305e-9563-440369012b39
game.score.mine_minus_optimal,54896b8b88f6637d81142916,2.35279614661,1418292107.47,b0d937d0-70ef-305e-9563-440369012b39
game.score.all_drive_minus_mine,54896b8b88f6637d81142917,-2.02952039974e-16,1418292107.47,b0d937d0-70ef-305e-9563-440369012b39
game.score.sb375_daily_goal,54896b8b88f6637d81142918,0.236874125748,1418292107.48,b0d937d0-70ef-305e-9563-440369012b39
game.score,54896b8b88f6637d81142919,16.8794869664,1418292107.48,b0d937d0-70ef-305e-9563-440369012b39
footprint.my_carbon,54896b9288f6637d8114291a,38.1663418272,1418292114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.my_carbon.no_air,54896b9288f6637d8114291b,38.1663418272,1418292114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.optimal,54896b9288f6637d8114291c,10.8752691112,1418292114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.optimal.no_air,54896b9288f6637d8114291d,10.8752691112,1418292114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.alldrive,54896b9288f6637d8114291e,40.0373561218,1418292114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.mean,54896b9288f6637d8114291f,24.0854610783,1418292114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.mean.no_air,54896b9288f6637d81142920,9.78571403045,1418292114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.my_carbon,54896b9a88f6637d81142921,0.0,1418292122.39,e0509a4e-9842-3c73-8050-875b6383c097
footprint.my_carbon.no_air,54896b9a88f6637d81142922,0.0,1418292122.39,e0509a4e-9842-3c73-8050-875b6383c097
footprint.optimal,54896b9a88f6637d81142923,0.0,1418292122.39,e0509a4e-9842-3c73-8050-875b6383c097
footprint.optimal.no_air,54896b9a88f6637d81142924,0.0,1418292122.39,e0509a4e-9842-3c73-8050-875b6383c097
footprint.alldrive,54896b9a88f6637d81142925,1.49366687383,1418292122.39,e0509a4e-9842-3c73-8050-875b6383c097
footprint.mean,54896b9a88f6637d81142926,24.0854610783,1418292122.39,e0509a4e-9842-3c73-8050-875b6383c097
footprint.mean.no_air,54896b9a88f6637d81142927,9.78571403045,1418292122.39,e0509a4e-9842-3c73-8050-875b6383c097
footprint.my_carbon,54896ba288f6637d81142928,0.0,1418292130.08,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.my_carbon.no_air,54896ba288f6637d81142929,0.0,1418292130.08,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.optimal,54896ba288f6637d8114292a,0.0,1418292130.08,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.optimal.no_air,54896ba288f6637d8114292b,0.0,1418292130.08,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.alldrive,54896ba288f6637d8114292c,0.0,1418292130.08,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.mean,54896ba288f6637d8114292d,24.0854610783,1418292130.08,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.mean.no_air,54896ba288f6637d8114292e,9.78571403045,1418292130.08,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
game.score.pct_classified,54896ba988f6637d8114292f,0.0,1418292137.79,6a488797-5be1-38aa-9700-5532be978ff9
game.score.mine_minus_optimal,54896ba988f6637d81142930,0,1418292137.79,6a488797-5be1-38aa-9700-5532be978ff9
game.score.all_drive_minus_mine,54896ba988f6637d81142931,0,1418292137.79,6a488797-5be1-38aa-9700-5532be978ff9
game.score.sb375_daily_goal,54896ba988f6637d81142932,1.0,1418292137.79,6a488797-5be1-38aa-9700-5532be978ff9
game.score,54896ba988f6637d81142933,220.821699342,1418292137.79,6a488797-5be1-38aa-9700-5532be978ff9
footprint.my_carbon,54896bb188f6637d81142934,0.0,1418292145.25,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.my_carbon.no_air,54896bb188f6637d81142935,0.0,1418292145.25,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.optimal,54896bb188f6637d81142936,0.0,1418292145.25,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.optimal.no_air,54896bb188f6637d81142937,0.0,1418292145.25,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.alldrive,54896bb188f6637d81142938,0.0,1418292145.25,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.mean,54896bb188f6637d81142939,24.0854610783,1418292145.25,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.mean.no_air,54896bb188f6637d8114293a,9.78571403045,1418292145.25,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.my_carbon,54896bb888f6637d8114293b,0.0,1418292152.73,38a2e9de-1249-3794-819c-166e3054898d
footprint.my_carbon.no_air,54896bb888f6637d8114293c,0.0,1418292152.73,38a2e9de-1249-3794-819c-166e3054898d
footprint.optimal,54896bb888f6637d8114293d,0.0,1418292152.73,38a2e9de-1249-3794-819c-166e3054898d
footprint.optimal.no_air,54896bb888f6637d8114293e,0.0,1418292152.73,38a2e9de-1249-3794-819c-166e3054898d
footprint.alldrive,54896bb888f6637d8114293f,0.0,1418292152.73,38a2e9de-1249-3794-819c-166e3054898d
footprint.mean,54896bb888f6637d81142940,24.0854610783,1418292152.73,38a2e9de-1249-3794-819c-166e3054898d
footprint.mean.no_air,54896bb888f6637d81142941,9.78571403045,1418292152.73,38a2e9de-1249-3794-819c-166e3054898d
footprint.my_carbon,54896bc088f6637d81142942,0.0,1418292160.23,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.my_carbon.no_air,54896bc088f6637d81142943,0.0,1418292160.23,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.optimal,54896bc088f6637d81142944,0.0,1418292160.23,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.optimal.no_air,54896bc088f6637d81142945,0.0,1418292160.23,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.alldrive,54896bc088f6637d81142946,0.0,1418292160.23,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.mean,54896bc088f6637d81142947,24.0854610783,1418292160.23,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.mean.no_air,54896bc088f6637d81142948,9.78571403045,1418292160.23,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.my_carbon,54896bc788f6637d81142949,0.0,1418292167.69,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.my_carbon.no_air,54896bc788f6637d8114294a,0.0,1418292167.69,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.optimal,54896bc788f6637d8114294b,0.0,1418292167.69,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.optimal.no_air,54896bc788f6637d8114294c,0.0,1418292167.69,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.alldrive,54896bc788f6637d8114294d,0.0,1418292167.69,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.mean,54896bc788f6637d8114294e,24.0854610783,1418292167.69,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.mean.no_air,54896bc788f6637d8114294f,9.78571403045,1418292167.69,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.my_carbon,54896bcf88f6637d81142950,0.0,1418292175.17,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.my_carbon.no_air,54896bcf88f6637d81142951,0.0,1418292175.17,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.optimal,54896bcf88f6637d81142952,0.0,1418292175.17,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.optimal.no_air,54896bcf88f6637d81142953,0.0,1418292175.17,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.alldrive,54896bcf88f6637d81142954,0.0,1418292175.17,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.mean,54896bcf88f6637d81142955,24.0854610783,1418292175.17,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.mean.no_air,54896bcf88f6637d81142956,9.78571403045,1418292175.17,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.my_carbon,54896bd688f6637d81142957,0.0,1418292182.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.my_carbon.no_air,54896bd688f6637d81142958,0.0,1418292182.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.optimal,54896bd688f6637d81142959,0.0,1418292182.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.optimal.no_air,54896bd688f6637d8114295a,0.0,1418292182.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.alldrive,54896bd688f6637d8114295b,0.0,1418292182.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.mean,54896bd688f6637d8114295c,24.0854610783,1418292182.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.mean.no_air,54896bd688f6637d8114295d,9.78571403045,1418292182.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.my_carbon,54896bde88f6637d8114295e,0.0,1418292190.14,b4b880be-ad19-37c5-8c71-42f090490133
footprint.my_carbon.no_air,54896bde88f6637d8114295f,0.0,1418292190.14,b4b880be-ad19-37c5-8c71-42f090490133
footprint.optimal,54896bde88f6637d81142960,0.0,1418292190.14,b4b880be-ad19-37c5-8c71-42f090490133
footprint.optimal.no_air,54896bde88f6637d81142961,0.0,1418292190.14,b4b880be-ad19-37c5-8c71-42f090490133
footprint.alldrive,54896bde88f6637d81142962,0.0,1418292190.14,b4b880be-ad19-37c5-8c71-42f090490133
footprint.mean,54896bde88f6637d81142963,24.0854610783,1418292190.14,b4b880be-ad19-37c5-8c71-42f090490133
footprint.mean.no_air,54896bde88f6637d81142964,9.78571403045,1418292190.14,b4b880be-ad19-37c5-8c71-42f090490133
footprint.my_carbon,54896be588f6637d81142965,1.55794033561,1418292197.62,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.my_carbon.no_air,54896be588f6637d81142966,1.55794033561,1418292197.62,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.optimal,54896be588f6637d81142967,0.0,1418292197.62,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.optimal.no_air,54896be588f6637d81142968,0.0,1418292197.62,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.alldrive,54896be588f6637d81142969,1.92924052206,1418292197.62,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.mean,54896be588f6637d8114296a,24.0854610783,1418292197.62,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.mean.no_air,54896be588f6637d8114296b,9.78571403045,1418292197.62,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.my_carbon,54896bed88f6637d8114296c,0.0,1418292205.11,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.my_carbon.no_air,54896bed88f6637d8114296d,0.0,1418292205.11,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.optimal,54896bed88f6637d8114296e,0.0,1418292205.11,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.optimal.no_air,54896bed88f6637d8114296f,0.0,1418292205.11,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.alldrive,54896bed88f6637d81142970,0.0,1418292205.11,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.mean,54896bed88f6637d81142971,24.0854610783,1418292205.11,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.mean.no_air,54896bed88f6637d81142972,9.78571403045,1418292205.11,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.my_carbon,54896bf488f6637d81142973,0.0,1418292212.57,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.my_carbon.no_air,54896bf488f6637d81142974,0.0,1418292212.57,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.optimal,54896bf488f6637d81142975,0.0,1418292212.57,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.optimal.no_air,54896bf488f6637d81142976,0.0,1418292212.57,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.alldrive,54896bf488f6637d81142977,0.0,1418292212.57,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.mean,54896bf488f6637d81142978,24.0854610783,1418292212.57,c39c8281-c4c0-3504-b83c-b797dd0c4f13
