stat,_id,reading,client_ts,user
POST /stats/set,5484eccb88f66369b592575a,0.0827691555023,1417997515.19,f4254389-3592-3cd5-b206-462fb6eaa7b5
tripManager.pctShown,5484ee8d88f66369b592575b,0.0,1417997965.68,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
POST /tripManager/getUnclassifiedSections,5484ee8d88f66369b592575c,0.268582105637,1417997965.74,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
POST /compare,5484eee288f66369b592575d,0.0781009197235,1417998050.95,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/nv.d3.css,5484eee388f66369b592575e,0.000507831573486,1417998051.38,
GET /clients/choice/front/ionic.min.css,5484eee388f66369b592575f,0.000602006912231,1417998051.75,
GET /front/cfc.display.css,5484eee488f66369b5925760,0.000416994094849,1417998052.05,
GET /front/nv.d3.min.js,5484eee488f66369b5925761,0.00049901008606,1417998052.14,
GET /front/nv.d3.utils.js,5484eee488f66369b5925762,0.000509977340698,1417998052.23,
GET /front/nv.d3.models.pieChart.js,5484eee488f66369b5925763,0.000509023666382,1417998052.32,
GET /front/bullet.js,5484eee488f66369b5925764,0.000512838363647,1417998052.41,
GET /front/cfc.display.js,5484eee488f66369b5925765,0.000503063201904,1417998052.6,
GET /clients/choice/front/ionic.bundle.js,5484eee488f66369b5925766,0.000489950180054,1417998052.68,
POST /compare,5484eee888f66369b5925767,0.0688939094543,1417998056.84,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484eee988f66369b5925768,0.000400066375732,1417998057.17,
GET /clients/choice/front/ionic.bundle.js,5484eee988f66369b5925769,0.000396013259888,1417998057.18,
GET /front/cfc.compare.js,5484eee988f66369b592576a,0.000288963317871,1417998057.19,
POST /compare,5484eeed88f66369b592576b,0.072548866272,1417998061.96,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484eeee88f66369b592576c,0.000416040420532,1417998062.29,
GET /clients/choice/front/ionic.bundle.js,5484eeee88f66369b592576d,0.000462055206299,1417998062.3,
GET /clients/choice/front/ionicons.ttf,5484eef688f66369b592576e,0.00070595741272,1417998070.28,
POST /compare,5484ef0088f66369b592576f,0.0714168548584,1417998080.24,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484ef0088f66369b5925770,0.00045108795166,1417998080.56,
POST /movesCallback,5484ef0088f66369b5925771,0.113925218582,1417998080.9,7adee045-17bb-3fa6-8f45-ae833c761056
POST /compare,5484ef1b88f66369b5925772,0.0696730613708,1417998107.95,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484ef1c88f66369b5925773,0.000470876693726,1417998108.5,
tripManager.pctShown,5484efab88f66369b5925774,0,1417998251.45,89e30222-b446-30ad-852c-b305ddafe70d
POST /tripManager/getUnclassifiedSections,5484efab88f66369b5925775,0.261173963547,1417998251.51,89e30222-b446-30ad-852c-b305ddafe70d
POST /stats/set,5484efac88f66369b592577b,0.0769059658051,1417998252.81,89e30222-b446-30ad-852c-b305ddafe70d
POST /compare,5484f0fb88f66369b592577c,0.071268081665,1417998587.67,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484f0fc88f66369b592577d,0.000416994094849,1417998588.09,
POST /compare,5484f0fc88f66369b592577e,0.0740909576416,1417998588.74,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484f0fd88f66369b592577f,0.000445127487183,1417998589.05,
tripManager.pctShown,5484f10288f66369b5925780,0.126984126984,1417998594.56,7adee045-17bb-3fa6-8f45-ae833c761056
POST /tripManager/getUnclassifiedSections,5484f10288f66369b5925781,0.522870063782,1417998594.89,7adee045-17bb-3fa6-8f45-ae833c761056
POST /compare,5484f10d88f66369b5925782,0.0926139354706,1417998605.93,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484f10e88f66369b5925783,0.00059700012207,1417998606.32,
tripManager.pctShown,5484f17b88f66369b5925784,0.220779220779,1417998715.15,e0509a4e-9842-3c73-8050-875b6383c097
POST /tripManager/getUnclassifiedSections,5484f17b88f66369b5925785,0.288172960281,1417998715.24,e0509a4e-9842-3c73-8050-875b6383c097
POST /stats/set,5484f17d88f66369b592578b,0.0928118228912,1417998717.07,e0509a4e-9842-3c73-8050-875b6383c097
tripManager.pctShown,5484f1ac88f66369b592578c,0,1417998764.38,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
POST /tripManager/getUnclassifiedSections,5484f1ac88f66369b592578d,0.252413034439,1417998764.44,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
POST /stats/set,5484f1ad88f66369b5925793,0.0761988162994,1417998765.3,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
POST /compare,5484f25d88f66369b5925794,0.0737979412079,1417998941.98,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484f25f88f66369b5925795,0.000447034835815,1417998943.55,
tripManager.pctShown,5484f27788f66369b5925796,0.174603174603,1417998967.11,8fea63f7-1f4a-382f-b710-118568652329
POST /tripManager/getUnclassifiedSections,5484f27788f66369b5925797,0.265444993973,1417998967.18,8fea63f7-1f4a-382f-b710-118568652329
POST /stats/set,5484f27888f66369b592579d,0.0697999000549,1417998968.42,8fea63f7-1f4a-382f-b710-118568652329
POST /movesCallback,5484f29d88f66369b592579e,0.16027712822,1417999005.86,7adee045-17bb-3fa6-8f45-ae833c761056
POST /compare,5484f29d88f66369b592579f,0.0836510658264,1417999005.91,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484f29e88f66369b59257a0,0.000457048416138,1417999006.22,
POST /tripManager/setSectionClassification,5484f29e88f66369b59257a1,0.854887008667,1417999006.46,7adee045-17bb-3fa6-8f45-ae833c761056
tripManager.pctShown,5484f2a788f66369b59257a2,0.0,1417999015.44,7adee045-17bb-3fa6-8f45-ae833c761056
POST /tripManager/getUnclassifiedSections,5484f2a788f66369b59257a3,0.258610010147,1417999015.5,7adee045-17bb-3fa6-8f45-ae833c761056
POST /compare,5484f2ac88f66369b59257a4,0.065593957901,1417999020.23,7adee045-17bb-3fa6-8f45-ae833c761056
GET /front/cfc.display.css,5484f2ac88f66369b59257a5,0.000256061553955,1417999020.64,
tripManager.pctShown,5484f3c288f66369b59257a6,1.0,1417999298.07,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
POST /tripManager/getUnclassifiedSections,5484f3c288f66369b59257a7,0.340116024017,1417999298.22,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
POST /stats/set,5484f3c288f66369b59257ad,0.0682849884033,1417999298.93,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
POST /tripManager/setSectionClassification,5484f95588f66369b59257ae,0.151715993881,1418000725.58,9b7dc902-76c1-3682-93f6-a273cf1c1da2
tripManager.pctShown,5484f95788f66369b59257af,0,1418000727.48,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /tripManager/getUnclassifiedSections,5484f95788f66369b59257b0,0.252188920975,1418000727.54,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /stats/set,5484f95988f66369b59257c0,0.0790429115295,1418000729.05,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /compare,5484fa1688f66369b59257c1,0.0700490474701,1418000918.07,527e98f8-710d-3719-93f2-ab140d1439ba
GET /front/cfc.display.css,5484fa1988f66369b59257c2,0.000396966934204,1418000921.09,
GET /clients/choice/front/ionic.min.css,5484fa1988f66369b59257c3,0.000409841537476,1418000921.18,
GET /front/nv.d3.css,5484fa1988f66369b59257c4,0.000520944595337,1418000921.34,
GET /front/nv.d3.utils.js,5484fa1988f66369b59257c5,0.000570058822632,1418000921.84,
GET /clients/choice/front/ionic.bundle.js,5484fa1988f66369b59257c6,0.000430107116699,1418000921.85,
GET /front/nv.d3.min.js,5484fa1a88f66369b59257c7,0.000519037246704,1418000923.0,
GET /front/bullet.js,5484fa1b88f66369b59257c8,0.000526905059814,1418000923.76,
GET /front/cfc.display.js,5484fa1c88f66369b59257c9,0.000545978546143,1418000924.36,
GET /front/nv.d3.models.pieChart.js,5484fa1c88f66369b59257ca,0.000452041625977,1418000924.89,
GET /front/cfc.compare.js,5484fa1c88f66369b59257cb,0.000344038009644,1418000924.95,
GET /clients/choice/front/ionicons.ttf,5484fa2e88f66369b59257cc,0.000623941421509,1418000942.2,
tripManager.pctShown,5484fa5288f66369b59257cd,0.0686274509804,1418000978.74,527e98f8-710d-3719-93f2-ab140d1439ba
POST /tripManager/getUnclassifiedSections,5484fa5288f66369b59257ce,0.369588851929,1418000978.91,527e98f8-710d-3719-93f2-ab140d1439ba
POST /stats/set,5484fa5988f66369b59257db,0.0872900485992,1418000985.12,527e98f8-710d-3719-93f2-ab140d1439ba
tripManager.pctShown,5484ff4c88f66369b59257dc,1.0,1418002252.58,428ad63d-023d-3a67-80d9-2214f04f89c4
POST /tripManager/getUnclassifiedSections,5484ff4c88f66369b59257dd,0.27053809166,1418002252.64,428ad63d-023d-3a67-80d9-2214f04f89c4
POST /stats/set,5484ff4f88f66369b59257e3,0.128590106964,1418002255.55,428ad63d-023d-3a67-80d9-2214f04f89c4
tripManager.pctShown,5485010388f66369b59257e4,1.0,1418002691.44,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
POST /tripManager/getUnclassifiedSections,5485010388f66369b59257e5,0.311434984207,1418002691.5,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
POST /stats/set,5485010488f66369b59257eb,0.0738091468811,1418002692.87,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
tripManager.pctShown,5485038f88f66369b59257ec,0.15,1418003343.35,b0d937d0-70ef-305e-9563-440369012b39
POST /tripManager/getUnclassifiedSections,5485038f88f66369b59257ed,0.259258985519,1418003343.42,b0d937d0-70ef-305e-9563-440369012b39
POST /stats/set,5485039088f66369b59257f6,0.0719661712646,1418003344.92,b0d937d0-70ef-305e-9563-440369012b39
POST /tripManager/setSectionClassification,548505ca88f66369b59257f7,0.190273046494,1418003914.9,cf851c5b-0a0c-37fc-9bca-64447b2c386b
tripManager.pctShown,548505cc88f66369b59257f8,0,1418003916.95,cf851c5b-0a0c-37fc-9bca-64447b2c386b
POST /tripManager/getUnclassifiedSections,548505cd88f66369b59257f9,0.25115609169,1418003917.02,cf851c5b-0a0c-37fc-9bca-64447b2c386b
POST /stats/set,548505ce88f66369b5925805,0.0767319202423,1418003918.28,cf851c5b-0a0c-37fc-9bca-64447b2c386b
tripManager.pctShown,5485074c88f66369b5925806,0,1418004300.77,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
POST /tripManager/getUnclassifiedSections,5485074c88f66369b5925807,0.271838903427,1418004300.83,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
POST /stats/set,5485074e88f66369b592580d,0.0679349899292,1418004302.18,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
tripManager.pctShown,548507a188f66369b592580e,1.0,1418004385.65,321f2ee9-067e-3276-96a6-8c427f06c5a4
POST /tripManager/getUnclassifiedSections,548507a188f66369b592580f,0.401518821716,1418004385.81,321f2ee9-067e-3276-96a6-8c427f06c5a4
POST /stats/set,548507a388f66369b5925815,0.0852580070496,1418004387.18,321f2ee9-067e-3276-96a6-8c427f06c5a4
tripManager.pctShown,548507f388f66369b5925816,0.0,1418004467.92,993f14f0-79f0-33fa-bdbc-049b88056fbf
POST /tripManager/getUnclassifiedSections,548507f388f66369b5925817,0.31839299202,1418004467.98,993f14f0-79f0-33fa-bdbc-049b88056fbf
POST /stats/set,548507f488f66369b592581d,0.0671780109406,1418004468.92,993f14f0-79f0-33fa-bdbc-049b88056fbf
POST /compare,5485086f88f66369b592581e,0.0760071277618,1418004591.97,428ad63d-023d-3a67-80d9-2214f04f89c4
GET /clients/choice/front/ionic.bundle.js,5485087188f66369b592581f,0.000598907470703,1418004593.37,
GET /clients/choice/front/ionic.min.css,5485087188f66369b5925820,0.000432968139648,1418004593.46,
GET /clients/choice/front/ionic-tabs-myapp.js,5485087188f66369b5925821,0.000448942184448,1418004593.55,
GET /clients/choice/front/ionicons.ttf,5485087288f66369b5925822,0.000622987747192,1418004594.57,
POST /tripManager/setSectionClassification,54850a7e88f66369b5925823,0.116246938705,1418005118.57,f4254389-3592-3cd5-b206-462fb6eaa7b5
tripManager.pctShown,54850a8188f66369b5925824,0.0,1418005121.77,f4254389-3592-3cd5-b206-462fb6eaa7b5
POST /tripManager/getUnclassifiedSections,54850a8188f66369b5925825,0.255165100098,1418005121.83,f4254389-3592-3cd5-b206-462fb6eaa7b5
POST /stats/set,54850a8388f66369b5925830,0.0848190784454,1418005123.6,f4254389-3592-3cd5-b206-462fb6eaa7b5
tripManager.pctShown,54850bcc88f66369b5925831,0.0,1418005452.05,89e30222-b446-30ad-852c-b305ddafe70d
POST /tripManager/getUnclassifiedSections,54850bcc88f66369b5925832,0.253171920776,1418005452.11,89e30222-b446-30ad-852c-b305ddafe70d
POST /stats/set,54850bcd88f66369b5925838,0.0715889930725,1418005453.06,89e30222-b446-30ad-852c-b305ddafe70d
tripManager.pctShown,54850d0388f66369b5925839,0.0,1418005763.84,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
POST /tripManager/getUnclassifiedSections,54850d0388f66369b592583a,0.250393152237,1418005763.9,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
tripManager.pctShown,54850de788f66369b592583b,0,1418005991.95,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
POST /tripManager/getUnclassifiedSections,54850de888f66369b592583c,0.252120018005,1418005992.01,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
POST /stats/set,54850de888f66369b5925842,0.0705289840698,1418005992.84,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
tripManager.pctShown,54850ebd88f66369b5925843,0.174603174603,1418006205.91,8fea63f7-1f4a-382f-b710-118568652329
POST /tripManager/getUnclassifiedSections,54850ebd88f66369b5925844,0.247695922852,1418006205.99,8fea63f7-1f4a-382f-b710-118568652329
POST /stats/set,54850ebf88f66369b592584a,0.0719060897827,1418006207.29,8fea63f7-1f4a-382f-b710-118568652329
POST /tripManager/setSectionClassification,54850fde88f66369b592584b,0.161600112915,1418006494.74,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
tripManager.pctShown,54850fdf88f66369b592584c,0,1418006495.81,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
POST /tripManager/getUnclassifiedSections,54850fdf88f66369b592584d,0.258668899536,1418006495.87,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
POST /stats/set,54850fe088f66369b5925859,0.078125,1418006496.64,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
tripManager.pctShown,5485169288f66369b592585a,0,1418008210.37,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /tripManager/getUnclassifiedSections,5485169288f66369b592585b,0.253878116608,1418008210.44,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /stats/set,5485169388f66369b5925861,0.0829658508301,1418008211.42,9b7dc902-76c1-3682-93f6-a273cf1c1da2
tripManager.pctShown,5485176d88f66369b5925862,0.220779220779,1418008429.99,e0509a4e-9842-3c73-8050-875b6383c097
POST /tripManager/getUnclassifiedSections,5485176e88f66369b5925863,0.285917043686,1418008430.08,e0509a4e-9842-3c73-8050-875b6383c097
POST /stats/set,5485177788f66369b5925869,0.0706560611725,1418008439.49,e0509a4e-9842-3c73-8050-875b6383c097
POST /tripManager/setSectionClassification,54851b6888f66369b592586a,0.115505933762,1418009448.13,428ad63d-023d-3a67-80d9-2214f04f89c4
tripManager.pctShown,54851b6988f66369b592586b,1.0,1418009449.78,428ad63d-023d-3a67-80d9-2214f04f89c4
POST /tripManager/getUnclassifiedSections,54851b6988f66369b592586c,0.255249977112,1418009449.84,428ad63d-023d-3a67-80d9-2214f04f89c4
POST /stats/set,54851b6b88f66369b592587b,0.0797169208527,1418009451.33,428ad63d-023d-3a67-80d9-2214f04f89c4
POST /tripManager/setSectionClassification,54851d2188f66369b592587c,0.212906122208,1418009889.64,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
tripManager.pctShown,54851d2288f66369b592587d,1.0,1418009890.64,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
POST /tripManager/getUnclassifiedSections,54851d2288f66369b592587e,0.247007846832,1418009890.7,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
POST /stats/set,54851d2388f66369b5925887,0.0795149803162,1418009891.89,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
tripManager.pctShown,548522e388f66369b5925888,0.0,1418011363.28,cf851c5b-0a0c-37fc-9bca-64447b2c386b
POST /tripManager/getUnclassifiedSections,548522e388f66369b5925889,0.253812074661,1418011363.34,cf851c5b-0a0c-37fc-9bca-64447b2c386b
POST /stats/set,548522e488f66369b592588f,0.219461917877,1418011364.63,cf851c5b-0a0c-37fc-9bca-64447b2c386b
tripManager.pctShown,5485238188f66369b5925890,0,1418011521.52,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
POST /tripManager/getUnclassifiedSections,5485238188f66369b5925891,0.253583908081,1418011521.58,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
POST /stats/set,5485238288f66369b5925897,0.0715038776398,1418011522.7,51d91915-19d5-3cdf-ab5c-53bc75b99ab7
tripManager.pctShown,5485245988f66369b5925898,0.0,1418011737.25,993f14f0-79f0-33fa-bdbc-049b88056fbf
POST /tripManager/getUnclassifiedSections,5485245988f66369b5925899,0.278799057007,1418011737.31,993f14f0-79f0-33fa-bdbc-049b88056fbf
POST /stats/set,5485245988f66369b592589f,0.0845279693604,1418011737.97,993f14f0-79f0-33fa-bdbc-049b88056fbf
tripManager.pctShown,5485278288f66369b59258a0,0.9,1418012546.53,321f2ee9-067e-3276-96a6-8c427f06c5a4
POST /tripManager/getUnclassifiedSections,5485278288f66369b59258a1,0.260801076889,1418012546.6,321f2ee9-067e-3276-96a6-8c427f06c5a4
POST /stats/set,5485278388f66369b59258a7,0.0683188438416,1418012547.86,321f2ee9-067e-3276-96a6-8c427f06c5a4
tripManager.pctShown,548529a088f66369b59258a8,1.0,1418013088.42,89e30222-b446-30ad-852c-b305ddafe70d
POST /tripManager/getUnclassifiedSections,548529a088f66369b59258a9,0.25624704361,1418013088.49,89e30222-b446-30ad-852c-b305ddafe70d
POST /stats/set,548529a288f66369b59258af,0.070944070816,1418013090.41,89e30222-b446-30ad-852c-b305ddafe70d
tripManager.pctShown,548529af88f66369b59258b0,0.05,1418013103.79,f4254389-3592-3cd5-b206-462fb6eaa7b5
POST /tripManager/getUnclassifiedSections,548529af88f66369b59258b1,0.304299116135,1418013103.88,f4254389-3592-3cd5-b206-462fb6eaa7b5
POST /stats/set,548529b088f66369b59258b7,0.0906519889832,1418013104.62,f4254389-3592-3cd5-b206-462fb6eaa7b5
tripManager.pctShown,54852a1f88f66369b59258b8,1.0,1418013215.29,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
POST /tripManager/getUnclassifiedSections,54852a1f88f66369b59258b9,0.258347034454,1418013215.35,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
POST /stats/set,54852a2088f66369b59258bf,0.070876121521,1418013216.11,a7f206ff-fcaa-3d34-bf1b-91cd02340f94
tripManager.pctShown,54852bff88f66369b59258c0,0,1418013695.19,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
POST /tripManager/getUnclassifiedSections,54852bff88f66369b59258c1,0.251734018326,1418013695.25,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
POST /stats/set,54852c0088f66369b59258c7,0.0699110031128,1418013696.17,9a9883f4-bde7-3ce5-beec-e1d6b8bf8f56
tripManager.pctShown,54852c5988f66369b59258c8,0.227272727273,1418013785.19,b0d937d0-70ef-305e-9563-440369012b39
POST /tripManager/getUnclassifiedSections,54852c5988f66369b59258c9,0.27862906456,1418013785.27,b0d937d0-70ef-305e-9563-440369012b39
POST /stats/set,54852c5b88f66369b59258cf,0.0687789916992,1418013787.18,b0d937d0-70ef-305e-9563-440369012b39
tripManager.pctShown,54852c9688f66369b59258d0,0.0,1418013846.32,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
POST /tripManager/getUnclassifiedSections,54852c9688f66369b59258d1,0.270867109299,1418013846.38,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
POST /compare,54852cba88f66369b59258d2,0.0902659893036,1418013882.97,b0d937d0-70ef-305e-9563-440369012b39
GET /clients/choice/front/ionic-tabs-myapp.js,54852cbc88f66369b59258d3,0.000639915466309,1418013884.27,
GET /clients/choice/front/ionic.min.css,54852cbc88f66369b59258d4,0.000610828399658,1418013884.36,
GET /clients/choice/front/ionic.bundle.js,54852cbc88f66369b59258d5,0.000607967376709,1418013884.45,
GET /clients/choice/front/ionicons.ttf,54852cbe88f66369b59258d6,0.000617027282715,1418013886.06,
GET /clients/gamified/front/d3.js,54852cbe88f66369b59258d7,0.000638008117676,1418013886.21,
GET /clients/gamified/front/bullet.js,54852cbe88f66369b59258d8,0.00100803375244,1418013886.21,
GET /clients/gamified/front/client.gamified.display.js,54852cbe88f66369b59258d9,0.000386953353882,1418013886.21,
GET /clients/gamified/front/level_1_1.png,54852cbe88f66369b59258da,0.00057315826416,1418013887.0,
tripManager.pctShown,54852d3888f66369b59258db,0.174603174603,1418014008.84,8fea63f7-1f4a-382f-b710-118568652329
POST /tripManager/getUnclassifiedSections,54852d3888f66369b59258dc,0.249660968781,1418014008.91,8fea63f7-1f4a-382f-b710-118568652329
POST /stats/set,54852d3b88f66369b59258e2,0.070020198822,1418014011.45,8fea63f7-1f4a-382f-b710-118568652329
POST /movesCallback,54852db988f66369b59258e3,0.123481988907,1418014137.91,73cc85fc-31eb-3dbe-9711-1fdb361da886
POST /compare,54852db988f66369b59258e4,0.0651879310608,1418014137.94,73cc85fc-31eb-3dbe-9711-1fdb361da886
GET /front/cfc.display.css,54852dba88f66369b59258e5,0.000253915786743,1418014138.28,
GET /front/cfc.compare.js,54852dba88f66369b59258e6,0.000349044799805,1418014138.47,
GET /front/nv.d3.css,54852dba88f66369b59258e7,0.000387907028198,1418014138.7,
GET /clients/choice/front/ionic.min.css,54852dba88f66369b59258e8,0.00043511390686,1418014138.79,
GET /front/nv.d3.min.js,54852dba88f66369b59258e9,0.000362157821655,1418014138.79,
GET /front/cfc.display.js,54852dba88f66369b59258ea,0.000334978103638,1418014138.87,
GET /front/nv.d3.models.pieChart.js,54852dba88f66369b59258eb,0.000311136245728,1418014138.88,
GET /clients/choice/front/ionic.bundle.js,54852dba88f66369b59258ec,0.000398874282837,1418014138.96,
GET /front/nv.d3.utils.js,54852dba88f66369b59258ed,0.00032901763916,1418014138.96,
GET /front/bullet.js,54852dbb88f66369b59258ee,0.000339984893799,1418014139.05,
GET /clients/choice/front/ionicons.ttf,54852dc388f66369b59258ef,0.000630140304565,1418014147.04,
POST /compare,54852dc788f66369b59258f0,0.0672008991241,1418014151.44,73cc85fc-31eb-3dbe-9711-1fdb361da886
GET /front/cfc.display.css,54852dc788f66369b59258f1,0.000456809997559,1418014151.79,
tripManager.pctShown,54852dda88f66369b59258f2,1.0,1418014170.69,73cc85fc-31eb-3dbe-9711-1fdb361da886
POST /tripManager/getUnclassifiedSections,54852dda88f66369b59258f3,0.371959924698,1418014170.86,73cc85fc-31eb-3dbe-9711-1fdb361da886
POST /tripManager/setSectionClassification,54852ea888f66369b59258f4,0.265836954117,1418014376.55,73cc85fc-31eb-3dbe-9711-1fdb361da886
POST /compare,54852ea988f66369b59258f5,0.0700600147247,1418014377.16,73cc85fc-31eb-3dbe-9711-1fdb361da886
GET /front/cfc.display.css,54852ea988f66369b59258f6,0.000468015670776,1418014377.55,
POST /compare,54852ef288f66369b59258f7,0.0654890537262,1418014450.37,73cc85fc-31eb-3dbe-9711-1fdb361da886
GET /front/cfc.display.css,54852ef288f66369b59258f8,0.000446796417236,1418014450.77,
tripManager.pctShown,5485339088f66369b59258f9,0.230769230769,1418015632.5,e0509a4e-9842-3c73-8050-875b6383c097
POST /tripManager/getUnclassifiedSections,5485339088f66369b59258fa,0.288711071014,1418015632.6,e0509a4e-9842-3c73-8050-875b6383c097
POST /stats/set,5485339488f66369b5925900,0.0754518508911,1418015636.94,e0509a4e-9842-3c73-8050-875b6383c097
GET /front/carbon_calc_details.html,5485344788f66369b5925901,0.000535011291504,1418015815.26,
GET /favicon.ico,5485344788f66369b5925902,0.000329971313477,1418015815.5,
GET /favicon.ico,5485344788f66369b5925903,0.000323057174683,1418015815.61,
tripManager.pctShown,5485369f88f66369b5925904,0,1418016415.43,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /tripManager/getUnclassifiedSections,5485369f88f66369b5925905,0.263725042343,1418016415.49,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /stats/set,548536a088f66369b592590b,0.0713469982147,1418016416.54,9b7dc902-76c1-3682-93f6-a273cf1c1da2
POST /tripManager/setSectionClassification,548537a288f66369b592590c,0.114790916443,1418016674.23,428ad63d-023d-3a67-80d9-2214f04f89c4
tripManager.pctShown,548537a388f66369b592590d,0,1418016675.39,428ad63d-023d-3a67-80d9-2214f04f89c4
POST /tripManager/getUnclassifiedSections,548537a388f66369b592590e,0.248986959457,1418016675.45,428ad63d-023d-3a67-80d9-2214f04f89c4
POST /stats/set,548537a488f66369b5925919,0.0749678611755,1418016676.79,428ad63d-023d-3a67-80d9-2214f04f89c4
tripManager.pctShown,5485394188f66369b592591a,1.0,1418017089.03,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
POST /tripManager/getUnclassifiedSections,5485394188f66369b592591b,0.258448839188,1418017089.09,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
POST /stats/set,5485394188f66369b5925921,0.119081020355,1418017089.94,38bf9c74-a05e-3d12-8dd2-384d5fda11cf
POST /compare,548539b488f66369b5925922,0.0717840194702,1418017204.27,6a488797-5be1-38aa-9700-5532be978ff9
GET /clients/choice/front/ionic.min.css,548539b588f66369b5925923,0.000603914260864,1418017205.96,
GET /clients/gamified/front/d3.js,548539b688f66369b5925924,0.000601053237915,1418017206.29,
GET /clients/gamified/front/bullet.js,548539b688f66369b5925925,0.000417947769165,1418017206.37,
GET /clients/choice/front/ionic.bundle.js,548539b688f66369b5925926,0.000494956970215,1418017206.46,
GET /clients/gamified/front/client.gamified.display.js,548539b688f66369b5925927,0.000616073608398,1418017206.62,
GET /clients/gamified/front/level_2_1.png,548539bc88f66369b5925928,0.000737905502319,1418017212.25,
GET /clients/choice/front/ionicons.ttf,548539bc88f66369b5925929,0.000404119491577,1418017212.26,
tripManager.pctShown,548539ff88f66369b592592a,0.00851063829787,1418017279.93,6a488797-5be1-38aa-9700-5532be978ff9
POST /tripManager/getUnclassifiedSections,54853a0088f66369b592592b,0.298037052155,1418017280.02,6a488797-5be1-38aa-9700-5532be978ff9
POST /stats/set,54853a0288f66369b5925935,0.0721590518951,1418017282.05,6a488797-5be1-38aa-9700-5532be978ff9
POST /client/carshare/classifiedCount,54853b4d88f66369b5925936,0.108421802521,1418017613.84,321f2ee9-067e-3276-96a6-8c427f06c5a4
tripManager.pctShown,5485408888f66369b5925937,0.0,1418018952.81,993f14f0-79f0-33fa-bdbc-049b88056fbf
POST /tripManager/getUnclassifiedSections,5485408888f66369b5925938,0.254238843918,1418018952.87,993f14f0-79f0-33fa-bdbc-049b88056fbf
POST /stats/set,5485408988f66369b592593e,0.0694360733032,1418018953.69,993f14f0-79f0-33fa-bdbc-049b88056fbf
tripManager.pctShown,548541c388f66369b592593f,0.857142857143,1418019267.4,cf851c5b-0a0c-37fc-9bca-64447b2c386b
POST /tripManager/getUnclassifiedSections,548541c388f66369b5925940,0.267588853836,1418019267.47,cf851c5b-0a0c-37fc-9bca-64447b2c386b
